scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,10.73888888888889,13.541347905282338,-3.1153846153846154,22.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,5.838888888888889,12.877951388888883,-5.147058823529412,17.0,-10.0
1.0,13.88888888888889,20.0,1.0,1.0,4.238888888888887,12.66658119658121,-5.75,17.0,-10.0
1.0,13.88888888888889,30.0,1.0,1.0,6.938888888888886,13.085714285714284,-5.607142857142857,18.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,8.108144552319324,-7.0,27.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,8.378170594837279,-7.0,27.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.687222222222227,-1.2,14.0,-2.0
2.0,13.88888888888889,0.0,0.0,1.0,0.0,5.266867469879521,-5.015625,53.0,-10.0
2.0,13.88888888888889,10.0,0.0,1.0,0.0,11.49236111111112,-6.16,37.0,-10.0
2.0,13.88888888888889,20.0,0.0,1.0,0.0,7.656378600823047,-6.26530612244898,42.0,-10.0
2.0,13.88888888888889,30.0,1.0,0.0,6.4888888888889085,10.459774964838271,-3.3636363636363638,13.0,-4.0
2.0,13.88888888888889,40.0,1.0,1.0,5.1388888888889035,11.479861111111113,-5.25,20.0,-10.0
2.0,13.88888888888889,50.0,0.0,1.0,0.0,7.833800623052951,-5.666666666666667,40.0,-10.0
3.0,13.88888888888889,0.0,0.0,1.0,0.0,8.583562428407788,-5.94,35.0,-10.0
3.0,13.88888888888889,10.0,0.0,1.0,0.0,7.514444444444445,-6.020408163265306,39.0,-10.0
3.0,13.88888888888889,20.0,0.0,1.0,0.0,7.688124362895002,-5.1454545454545455,33.0,-10.0
3.0,13.88888888888889,30.0,0.0,1.0,0.0,8.232563256325644,-6.466666666666667,25.0,-10.0
3.0,13.88888888888889,40.0,0.0,1.0,0.0,7.942063492063491,-5.784313725490196,38.0,-10.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,10.094986449864516,-3.5714285714285716,11.0,-4.0
4.0,13.88888888888889,0.0,0.0,1.0,0.0,7.616055045871564,-6.863636363636363,33.0,-10.0
4.0,13.88888888888889,10.0,0.0,1.0,0.0,7.8948113207547195,-6.863636363636363,31.0,-10.0
4.0,13.88888888888889,20.0,0.0,1.0,0.0,7.80801886792453,-7.068181818181818,33.0,-10.0
4.0,13.88888888888889,30.0,0.0,1.0,0.0,8.566895761741138,-7.0,25.0,-10.0
4.0,13.88888888888889,40.0,0.0,1.0,0.0,8.438151927437646,-7.0,21.0,-10.0
4.0,13.88888888888889,50.0,0.0,1.0,0.0,9.110317460317457,-7.756756756756757,27.0,-10.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.763888888888895,-1.2,18.0,-2.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.515118397085612,-1.8,20.0,-4.0
